======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_098
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_098/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run098_synthetic_training_data_7-levels_8_May_2026_atest
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.1946
    learning_rate          = 7.970971212070194e-05
    lambda_physics         = 0.0065
    lambda_monotonicity    = 0.1779
    lambda_adiabatic       = 0.063
    lambda_smoothness      = 0.1639
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0208
    n_epochs               = 1500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 1500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0208)
----------------------------------------------------------------------
Epoch    1 | Train: -0.9588 | Val: -2.2913 | LR: 4.2e-05 | No-improve: 0
Epoch 1060 | Train: -3.3341 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 61
Epoch 1061 | Train: -3.3360 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 62
Epoch 1062 | Train: -3.3344 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 63
Epoch 1063 | Train: -3.3339 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 64
Epoch 1064 | Train: -3.3354 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 65
Epoch 1065 | Train: -3.3343 | Val: -3.3798 | LR: 2.5e-06 | No-improve: 66
Epoch 1066 | Train: -3.3353 | Val: -3.3800 | LR: 2.5e-06 | No-improve: 67
Epoch 1067 | Train: -3.3357 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 68
Epoch 1068 | Train: -3.3367 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 69
Epoch 1069 | Train: -3.3343 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 70
Epoch 1070 | Train: -3.3354 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 71
Epoch 1071 | Train: -3.3332 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 72
Epoch 1072 | Train: -3.3340 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 73
Epoch 1073 | Train: -3.3344 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 74
Epoch 1074 | Train: -3.3362 | Val: -3.3800 | LR: 2.5e-06 | No-improve: 75
Epoch 1075 | Train: -3.3321 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 76
Epoch 1076 | Train: -3.3336 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 77
Epoch 1077 | Train: -3.3355 | Val: -3.3795 | LR: 2.5e-06 | No-improve: 78
Epoch 1078 | Train: -3.3355 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 79
Epoch 1079 | Train: -3.3348 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 80
Epoch 1080 | Train: -3.3349 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 81
Epoch 1081 | Train: -3.3360 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 82
Epoch 1082 | Train: -3.3344 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 83
Epoch 1083 | Train: -3.3358 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 84
Epoch 1084 | Train: -3.3349 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 85
Epoch 1085 | Train: -3.3339 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 86
Epoch 1086 | Train: -3.3346 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 87
Epoch 1087 | Train: -3.3340 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 88
Epoch 1088 | Train: -3.3344 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 89
Epoch 1089 | Train: -3.3361 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 90
Epoch 1090 | Train: -3.3355 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 91
Epoch 1091 | Train: -3.3356 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 92
Epoch 1092 | Train: -3.3354 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 93
Epoch 1093 | Train: -3.3351 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 94
Epoch 1094 | Train: -3.3344 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 95
Epoch 1095 | Train: -3.3361 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 96
Epoch 1096 | Train: -3.3360 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 97
Epoch 1097 | Train: -3.3348 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 98
Epoch 1098 | Train: -3.3348 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 99
Epoch 1099 | Train: -3.3344 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 100
Epoch 1100 | Train: -3.3349 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 101
Epoch 1101 | Train: -3.3361 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 102
Epoch 1102 | Train: -3.3345 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 103
Epoch 1103 | Train: -3.3357 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 104
Epoch 1104 | Train: -3.3349 | Val: -3.3800 | LR: 2.5e-06 | No-improve: 105
Epoch 1105 | Train: -3.3363 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 106
Epoch 1106 | Train: -3.3356 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 107
Epoch 1107 | Train: -3.3350 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 108
Epoch 1108 | Train: -3.3344 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 109
Epoch 1109 | Train: -3.3364 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 110
Epoch 1110 | Train: -3.3350 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 111
Epoch 1111 | Train: -3.3349 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 112
Epoch 1112 | Train: -3.3341 | Val: -3.3789 | LR: 2.5e-06 | No-improve: 113
Epoch 1113 | Train: -3.3351 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 114
Epoch 1114 | Train: -3.3348 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 115
Epoch 1115 | Train: -3.3344 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 116
Epoch 1116 | Train: -3.3366 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 117
Epoch 1117 | Train: -3.3349 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 118
Epoch 1118 | Train: -3.3346 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 119
Epoch 1119 | Train: -3.3352 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 120
Epoch 1120 | Train: -3.3347 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 121
Epoch 1121 | Train: -3.3352 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 122
Epoch 1122 | Train: -3.3349 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 123
Epoch 1123 | Train: -3.3352 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 124
Epoch 1124 | Train: -3.3345 | Val: -3.3817 | LR: 2.5e-06 | No-improve: 0
Epoch 1125 | Train: -3.3348 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 1
Epoch 1126 | Train: -3.3348 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 2
Epoch 1127 | Train: -3.3337 | Val: -3.3796 | LR: 2.5e-06 | No-improve: 3
Epoch 1128 | Train: -3.3359 | Val: -3.3817 | LR: 2.5e-06 | No-improve: 0
Epoch 1129 | Train: -3.3334 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 1
Epoch 1130 | Train: -3.3342 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 2
Epoch 1131 | Train: -3.3352 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 3
Epoch 1132 | Train: -3.3353 | Val: -3.3817 | LR: 2.5e-06 | No-improve: 4
Epoch 1133 | Train: -3.3358 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 5
Epoch 1134 | Train: -3.3355 | Val: -3.3791 | LR: 2.5e-06 | No-improve: 6
Epoch 1135 | Train: -3.3357 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 7
Epoch 1136 | Train: -3.3355 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 8
Epoch 1137 | Train: -3.3350 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 9
Epoch 1138 | Train: -3.3352 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 10
Epoch 1139 | Train: -3.3346 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 11
Epoch 1140 | Train: -3.3356 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 12
Epoch 1141 | Train: -3.3347 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 13
Epoch 1142 | Train: -3.3367 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 14
Epoch 1143 | Train: -3.3345 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 15
Epoch 1144 | Train: -3.3351 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 16
Epoch 1145 | Train: -3.3357 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 17
Epoch 1146 | Train: -3.3358 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 18
Epoch 1147 | Train: -3.3365 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 19
Epoch 1148 | Train: -3.3349 | Val: -3.3821 | LR: 2.5e-06 | No-improve: 0
Epoch 1149 | Train: -3.3348 | Val: -3.3799 | LR: 2.5e-06 | No-improve: 1
Epoch 1150 | Train: -3.3352 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 2
Epoch 1151 | Train: -3.3344 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 3
Epoch 1152 | Train: -3.3361 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 4
Epoch 1153 | Train: -3.3341 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 5
Epoch 1154 | Train: -3.3356 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 6
Epoch 1155 | Train: -3.3367 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 7
Epoch 1156 | Train: -3.3321 | Val: -3.3817 | LR: 2.5e-06 | No-improve: 8
Epoch 1157 | Train: -3.3354 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 9
Epoch 1158 | Train: -3.3331 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 10
Epoch 1159 | Train: -3.3370 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 11
Epoch 1160 | Train: -3.3359 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 12
Epoch 1161 | Train: -3.3358 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 13
Epoch 1162 | Train: -3.3363 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 14
Epoch 1163 | Train: -3.3362 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 15
Epoch 1164 | Train: -3.3361 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 16
Epoch 1165 | Train: -3.3371 | Val: -3.3823 | LR: 2.5e-06 | No-improve: 0
Epoch 1166 | Train: -3.3349 | Val: -3.3799 | LR: 2.5e-06 | No-improve: 1
Epoch 1167 | Train: -3.3356 | Val: -3.3818 | LR: 2.5e-06 | No-improve: 2
Epoch 1168 | Train: -3.3360 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 3
Epoch 1169 | Train: -3.3333 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 4
Epoch 1170 | Train: -3.3341 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 5
Epoch 1171 | Train: -3.3354 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 6
Epoch 1172 | Train: -3.3350 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 7
Epoch 1173 | Train: -3.3357 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 8
Epoch 1174 | Train: -3.3366 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 9
Epoch 1175 | Train: -3.3369 | Val: -3.3795 | LR: 2.5e-06 | No-improve: 10
Epoch 1176 | Train: -3.3354 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 11
Epoch 1177 | Train: -3.3354 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 12
Epoch 1178 | Train: -3.3355 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 13
Epoch 1179 | Train: -3.3364 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 14
Epoch 1180 | Train: -3.3354 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 15
Epoch 1181 | Train: -3.3360 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 16
Epoch 1182 | Train: -3.3365 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 17
Epoch 1183 | Train: -3.3349 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 18
Epoch 1184 | Train: -3.3367 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 19
Epoch 1185 | Train: -3.3338 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 20
Epoch 1186 | Train: -3.3357 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 21
Epoch 1187 | Train: -3.3350 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 22
Epoch 1188 | Train: -3.3350 | Val: -3.3790 | LR: 2.5e-06 | No-improve: 23
Epoch 1189 | Train: -3.3350 | Val: -3.3774 | LR: 2.5e-06 | No-improve: 24
Epoch 1190 | Train: -3.3355 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 25
Epoch 1191 | Train: -3.3354 | Val: -3.3788 | LR: 2.5e-06 | No-improve: 26
Epoch 1192 | Train: -3.3363 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 27
Epoch 1193 | Train: -3.3352 | Val: -3.3813 | LR: 2.5e-06 | No-improve: 28
Epoch 1194 | Train: -3.3354 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 29
Epoch 1195 | Train: -3.3346 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 30
Epoch 1196 | Train: -3.3358 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 31
Epoch 1197 | Train: -3.3365 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 32
Epoch 1198 | Train: -3.3347 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 33
Epoch 1199 | Train: -3.3373 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 34
Epoch 1200 | Train: -3.3364 | Val: -3.3804 | LR: 1.2e-06 | No-improve: 35
Epoch 1201 | Train: -3.3349 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 36
Epoch 1202 | Train: -3.3359 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 37
Epoch 1203 | Train: -3.3359 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 38
Epoch 1204 | Train: -3.3356 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 39
Epoch 1205 | Train: -3.3352 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 40
Epoch 1206 | Train: -3.3358 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 41
Epoch 1207 | Train: -3.3380 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 42
Epoch 1208 | Train: -3.3365 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 43
Epoch 1209 | Train: -3.3373 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 44
Epoch 1210 | Train: -3.3369 | Val: -3.3809 | LR: 1.2e-06 | No-improve: 45
Epoch 1211 | Train: -3.3339 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 46
Epoch 1212 | Train: -3.3367 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 47
Epoch 1213 | Train: -3.3348 | Val: -3.3809 | LR: 1.2e-06 | No-improve: 48
Epoch 1214 | Train: -3.3353 | Val: -3.3810 | LR: 1.2e-06 | No-improve: 49
Epoch 1215 | Train: -3.3371 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 50
Epoch 1216 | Train: -3.3368 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 51
Epoch 1217 | Train: -3.3360 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 52
Epoch 1218 | Train: -3.3360 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 53
Epoch 1219 | Train: -3.3373 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 54
Epoch 1220 | Train: -3.3356 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 55
Epoch 1221 | Train: -3.3378 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 56
Epoch 1222 | Train: -3.3363 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 57
Epoch 1223 | Train: -3.3345 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 58
Epoch 1224 | Train: -3.3374 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 59
Epoch 1225 | Train: -3.3368 | Val: -3.3811 | LR: 1.2e-06 | No-improve: 60
Epoch 1226 | Train: -3.3356 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 61
Epoch 1227 | Train: -3.3370 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 62
Epoch 1228 | Train: -3.3349 | Val: -3.3808 | LR: 1.2e-06 | No-improve: 63
Epoch 1229 | Train: -3.3356 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 64
Epoch 1230 | Train: -3.3362 | Val: -3.3806 | LR: 1.2e-06 | No-improve: 65
Epoch 1231 | Train: -3.3348 | Val: -3.3811 | LR: 1.2e-06 | No-improve: 66
Epoch 1232 | Train: -3.3369 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 67
Epoch 1233 | Train: -3.3360 | Val: -3.3806 | LR: 1.2e-06 | No-improve: 68
Epoch 1234 | Train: -3.3346 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 69
Epoch 1235 | Train: -3.3368 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 70
Epoch 1236 | Train: -3.3362 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 71
Epoch 1237 | Train: -3.3359 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 72
Epoch 1238 | Train: -3.3369 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 73
Epoch 1239 | Train: -3.3353 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 74
Epoch 1240 | Train: -3.3348 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 75
Epoch 1241 | Train: -3.3357 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 76
Epoch 1242 | Train: -3.3368 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 77
Epoch 1243 | Train: -3.3363 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 78
Epoch 1244 | Train: -3.3377 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 79
Epoch 1245 | Train: -3.3369 | Val: -3.3808 | LR: 1.2e-06 | No-improve: 80
Epoch 1246 | Train: -3.3374 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 81
Epoch 1247 | Train: -3.3385 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 82
Epoch 1248 | Train: -3.3374 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 83
Epoch 1249 | Train: -3.3377 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 84
Epoch 1250 | Train: -3.3383 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 85
Epoch 1251 | Train: -3.3356 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 86
Epoch 1252 | Train: -3.3356 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 87
Epoch 1253 | Train: -3.3358 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 88
Epoch 1254 | Train: -3.3382 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 89
Epoch 1255 | Train: -3.3366 | Val: -3.3809 | LR: 1.2e-06 | No-improve: 90
Epoch 1256 | Train: -3.3363 | Val: -3.3811 | LR: 1.2e-06 | No-improve: 91
Epoch 1257 | Train: -3.3379 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 92
Epoch 1258 | Train: -3.3384 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 93
Epoch 1259 | Train: -3.3357 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 94
Epoch 1260 | Train: -3.3363 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 95
Epoch 1261 | Train: -3.3359 | Val: -3.3809 | LR: 1.2e-06 | No-improve: 96
Epoch 1262 | Train: -3.3362 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 97
Epoch 1263 | Train: -3.3376 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 98
Epoch 1264 | Train: -3.3375 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 99
Epoch 1265 | Train: -3.3368 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 100
Epoch 1266 | Train: -3.3378 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 101
Epoch 1267 | Train: -3.3364 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 102
Epoch 1268 | Train: -3.3372 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 103
Epoch 1269 | Train: -3.3361 | Val: -3.3822 | LR: 1.2e-06 | No-improve: 104
Epoch 1270 | Train: -3.3379 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 105
Epoch 1271 | Train: -3.3362 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 106
Epoch 1272 | Train: -3.3368 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 107
Epoch 1273 | Train: -3.3359 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 108
Epoch 1274 | Train: -3.3372 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 109
Epoch 1275 | Train: -3.3372 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 110
Epoch 1276 | Train: -3.3372 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 111
Epoch 1277 | Train: -3.3374 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 112
Epoch 1278 | Train: -3.3363 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 113
Epoch 1279 | Train: -3.3348 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 114
Epoch 1280 | Train: -3.3355 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 115
Epoch 1281 | Train: -3.3363 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 116
Epoch 1282 | Train: -3.3367 | Val: -3.3811 | LR: 1.2e-06 | No-improve: 117
Epoch 1283 | Train: -3.3359 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 118
Epoch 1284 | Train: -3.3370 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 119
Epoch 1285 | Train: -3.3365 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 120
Epoch 1286 | Train: -3.3347 | Val: -3.3809 | LR: 1.2e-06 | No-improve: 121
Epoch 1287 | Train: -3.3371 | Val: -3.3806 | LR: 1.2e-06 | No-improve: 122
Epoch 1288 | Train: -3.3358 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 123
Epoch 1289 | Train: -3.3369 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 124
Epoch 1290 | Train: -3.3366 | Val: -3.3811 | LR: 1.2e-06 | No-improve: 125
Epoch 1291 | Train: -3.3364 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 126
Epoch 1292 | Train: -3.3359 | Val: -3.3816 | LR: 1.2e-06 | No-improve: 127
Epoch 1293 | Train: -3.3382 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 128
Epoch 1294 | Train: -3.3376 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 129
Epoch 1295 | Train: -3.3350 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 130
Epoch 1296 | Train: -3.3355 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 131
Epoch 1297 | Train: -3.3361 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 132
Epoch 1298 | Train: -3.3361 | Val: -3.3806 | LR: 1.2e-06 | No-improve: 133
Epoch 1299 | Train: -3.3367 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 134
Epoch 1300 | Train: -3.3360 | Val: -3.3821 | LR: 1.2e-06 | No-improve: 135
Epoch 1301 | Train: -3.3362 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 136
Epoch 1302 | Train: -3.3377 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 137
Epoch 1303 | Train: -3.3350 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 138
Epoch 1304 | Train: -3.3352 | Val: -3.3812 | LR: 1.2e-06 | No-improve: 139
Epoch 1305 | Train: -3.3352 | Val: -3.3814 | LR: 1.2e-06 | No-improve: 140
Epoch 1306 | Train: -3.3360 | Val: -3.3813 | LR: 1.2e-06 | No-improve: 141
Epoch 1307 | Train: -3.3360 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 142
Epoch 1308 | Train: -3.3372 | Val: -3.3817 | LR: 1.2e-06 | No-improve: 143
Epoch 1309 | Train: -3.3368 | Val: -3.3820 | LR: 1.2e-06 | No-improve: 144
Epoch 1310 | Train: -3.3359 | Val: -3.3822 | LR: 1.2e-06 | No-improve: 145
Epoch 1311 | Train: -3.3378 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 146
Epoch 1312 | Train: -3.3372 | Val: -3.3810 | LR: 1.2e-06 | No-improve: 147
Epoch 1313 | Train: -3.3364 | Val: -3.3818 | LR: 1.2e-06 | No-improve: 148
Epoch 1314 | Train: -3.3367 | Val: -3.3819 | LR: 1.2e-06 | No-improve: 149
Epoch 1315 | Train: -3.3360 | Val: -3.3815 | LR: 1.2e-06 | No-improve: 150

Early stopping at epoch 1315 (no improvement in 150 epochs)

Training complete in 1729s (1315 epochs)

Test metrics (best checkpoint from epoch 1164):
  Mean RMSE:           0.978 μm  (across 7 levels)
  Mean predicted σ:    1.171 μm
  RMSE/σ ratio:        0.83  (1.0 = calibrated)
  Per-level RMSE:
    L01: 1.574 μm
    L02: 0.605 μm
    L03: 0.501 μm
    L04: 0.471 μm
    L05: 0.657 μm
    L06: 1.052 μm
    L07: 1.986 μm

All artifacts written to: /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run098_synthetic_training_data_7-levels_8_May_2026_atest
  best_model.pt
  config.json, history.json, results.json
  training_log.txt                  (full per-epoch console output)
  loss_curves.png                   (500 DPI)
  profiles_true_vs_pred.png         (500 DPI, 6 percentiles 10–85)
