======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_004
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_004/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run004_synthetic_training_data_7-levels_8_May_2026
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.2637
    learning_rate          = 2.764011372868257e-05
    lambda_physics         = 0.0295
    lambda_monotonicity    = 0.0621
    lambda_adiabatic       = 0.1698
    lambda_smoothness      = 0.1654
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0032
    n_epochs               = 2500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 2500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0032)
----------------------------------------------------------------------
Epoch    1 | Train:  0.1763 | Val: -1.1945 | LR: 1.5e-05 | No-improve: 0
Epoch  251 | Train: -3.2095 | Val: -3.3045 | LR: 2.8e-05 | No-improve: 4
Epoch  252 | Train: -3.2097 | Val: -3.3138 | LR: 2.8e-05 | No-improve: 5
Epoch  253 | Train: -3.2134 | Val: -3.3151 | LR: 2.8e-05 | No-improve: 6
Epoch  254 | Train: -3.2151 | Val: -3.3238 | LR: 2.8e-05 | No-improve: 0
Epoch  255 | Train: -3.2129 | Val: -3.3152 | LR: 2.8e-05 | No-improve: 1
Epoch  256 | Train: -3.2113 | Val: -3.3026 | LR: 2.8e-05 | No-improve: 2
Epoch  257 | Train: -3.2126 | Val: -3.3104 | LR: 2.8e-05 | No-improve: 3
Epoch  258 | Train: -3.2142 | Val: -3.3216 | LR: 2.8e-05 | No-improve: 4
Epoch  259 | Train: -3.2174 | Val: -3.3169 | LR: 2.8e-05 | No-improve: 5
Epoch  260 | Train: -3.2151 | Val: -3.3224 | LR: 2.8e-05 | No-improve: 6
Epoch  261 | Train: -3.2157 | Val: -3.3266 | LR: 2.8e-05 | No-improve: 0
Epoch  262 | Train: -3.2181 | Val: -3.3013 | LR: 2.8e-05 | No-improve: 1
Epoch  263 | Train: -3.2166 | Val: -3.3247 | LR: 2.8e-05 | No-improve: 2
Epoch  264 | Train: -3.2140 | Val: -3.3182 | LR: 2.8e-05 | No-improve: 3
Epoch  265 | Train: -3.2139 | Val: -3.3106 | LR: 2.8e-05 | No-improve: 4
Epoch  266 | Train: -3.2155 | Val: -3.3124 | LR: 2.8e-05 | No-improve: 5
Epoch  267 | Train: -3.2146 | Val: -3.3246 | LR: 2.8e-05 | No-improve: 6
Epoch  268 | Train: -3.2176 | Val: -3.3121 | LR: 2.8e-05 | No-improve: 7
Epoch  269 | Train: -3.2155 | Val: -3.3185 | LR: 2.8e-05 | No-improve: 8
Epoch  270 | Train: -3.2191 | Val: -3.3224 | LR: 2.8e-05 | No-improve: 9
Epoch  271 | Train: -3.2197 | Val: -3.3116 | LR: 2.8e-05 | No-improve: 10
Epoch  272 | Train: -3.2218 | Val: -3.3119 | LR: 2.8e-05 | No-improve: 11
Epoch  273 | Train: -3.2202 | Val: -3.3268 | LR: 2.8e-05 | No-improve: 0
Epoch  274 | Train: -3.2200 | Val: -3.3202 | LR: 2.8e-05 | No-improve: 1
Epoch  275 | Train: -3.2183 | Val: -3.3130 | LR: 2.8e-05 | No-improve: 2
Epoch  276 | Train: -3.2154 | Val: -3.3213 | LR: 2.8e-05 | No-improve: 3
Epoch  277 | Train: -3.2188 | Val: -3.3122 | LR: 2.8e-05 | No-improve: 4
Epoch  278 | Train: -3.2176 | Val: -3.3274 | LR: 2.8e-05 | No-improve: 0
Epoch  279 | Train: -3.2190 | Val: -3.3257 | LR: 2.8e-05 | No-improve: 1
Epoch  280 | Train: -3.2200 | Val: -3.3279 | LR: 2.8e-05 | No-improve: 0
Epoch  281 | Train: -3.2205 | Val: -3.3181 | LR: 2.8e-05 | No-improve: 1
Epoch  282 | Train: -3.2214 | Val: -3.3182 | LR: 2.8e-05 | No-improve: 2
Epoch  283 | Train: -3.2217 | Val: -3.3212 | LR: 2.8e-05 | No-improve: 3
Epoch  284 | Train: -3.2190 | Val: -3.3206 | LR: 2.8e-05 | No-improve: 4
Epoch  285 | Train: -3.2198 | Val: -3.3078 | LR: 2.8e-05 | No-improve: 5
Epoch  286 | Train: -3.2217 | Val: -3.3177 | LR: 2.8e-05 | No-improve: 6
Epoch  287 | Train: -3.2202 | Val: -3.3245 | LR: 2.8e-05 | No-improve: 7
Epoch  288 | Train: -3.2220 | Val: -3.2895 | LR: 2.8e-05 | No-improve: 8
Epoch  289 | Train: -3.2214 | Val: -3.3111 | LR: 2.8e-05 | No-improve: 9
Epoch  290 | Train: -3.2239 | Val: -3.3301 | LR: 2.8e-05 | No-improve: 0
Epoch  291 | Train: -3.2228 | Val: -3.3305 | LR: 2.8e-05 | No-improve: 0
Epoch  292 | Train: -3.2244 | Val: -3.2960 | LR: 2.8e-05 | No-improve: 1
Epoch  293 | Train: -3.2205 | Val: -3.3270 | LR: 2.8e-05 | No-improve: 2
Epoch  294 | Train: -3.2208 | Val: -3.3235 | LR: 2.8e-05 | No-improve: 3
Epoch  295 | Train: -3.2230 | Val: -3.3185 | LR: 2.8e-05 | No-improve: 4
Epoch  296 | Train: -3.2228 | Val: -3.3222 | LR: 2.8e-05 | No-improve: 5
Epoch  297 | Train: -3.2237 | Val: -3.3155 | LR: 2.8e-05 | No-improve: 6
Epoch  298 | Train: -3.2238 | Val: -3.3128 | LR: 2.8e-05 | No-improve: 7
Epoch  299 | Train: -3.2208 | Val: -3.3229 | LR: 2.8e-05 | No-improve: 8
Epoch  300 | Train: -3.2244 | Val: -3.3259 | LR: 2.8e-05 | No-improve: 9
Epoch  301 | Train: -3.2236 | Val: -3.3051 | LR: 2.8e-05 | No-improve: 10
Epoch  302 | Train: -3.2248 | Val: -3.3210 | LR: 2.8e-05 | No-improve: 11
Epoch  303 | Train: -3.2271 | Val: -3.3295 | LR: 2.8e-05 | No-improve: 12
Epoch  304 | Train: -3.2280 | Val: -3.3243 | LR: 2.8e-05 | No-improve: 13
Epoch  305 | Train: -3.2271 | Val: -3.3281 | LR: 2.8e-05 | No-improve: 14
Epoch  306 | Train: -3.2228 | Val: -3.3218 | LR: 2.8e-05 | No-improve: 15
Epoch  307 | Train: -3.2249 | Val: -3.3186 | LR: 2.8e-05 | No-improve: 16
Epoch  308 | Train: -3.2263 | Val: -3.3292 | LR: 2.8e-05 | No-improve: 17
Epoch  309 | Train: -3.2273 | Val: -3.3315 | LR: 2.8e-05 | No-improve: 0
Epoch  310 | Train: -3.2245 | Val: -3.3221 | LR: 2.8e-05 | No-improve: 1
Epoch  311 | Train: -3.2280 | Val: -3.3240 | LR: 2.8e-05 | No-improve: 2
Epoch  312 | Train: -3.2262 | Val: -3.3307 | LR: 2.8e-05 | No-improve: 3
Epoch  313 | Train: -3.2279 | Val: -3.3248 | LR: 2.8e-05 | No-improve: 4
Epoch  314 | Train: -3.2262 | Val: -3.3275 | LR: 2.8e-05 | No-improve: 5
Epoch  315 | Train: -3.2248 | Val: -3.3327 | LR: 2.8e-05 | No-improve: 0
Epoch  316 | Train: -3.2258 | Val: -3.3203 | LR: 2.8e-05 | No-improve: 1
Epoch  317 | Train: -3.2257 | Val: -3.3188 | LR: 2.8e-05 | No-improve: 2
Epoch  318 | Train: -3.2264 | Val: -3.3276 | LR: 2.8e-05 | No-improve: 3
Epoch  319 | Train: -3.2255 | Val: -3.3292 | LR: 2.8e-05 | No-improve: 4
Epoch  320 | Train: -3.2280 | Val: -3.3080 | LR: 2.8e-05 | No-improve: 5
Epoch  321 | Train: -3.2270 | Val: -3.3261 | LR: 2.8e-05 | No-improve: 6
Epoch  322 | Train: -3.2298 | Val: -3.3187 | LR: 2.8e-05 | No-improve: 7
Epoch  323 | Train: -3.2276 | Val: -3.3277 | LR: 2.8e-05 | No-improve: 8
Epoch  324 | Train: -3.2308 | Val: -3.3113 | LR: 2.8e-05 | No-improve: 9
Epoch  325 | Train: -3.2282 | Val: -3.3204 | LR: 2.8e-05 | No-improve: 10
Epoch  326 | Train: -3.2275 | Val: -3.2960 | LR: 2.8e-05 | No-improve: 11
Epoch  327 | Train: -3.2272 | Val: -3.3323 | LR: 2.8e-05 | No-improve: 12
Epoch  328 | Train: -3.2294 | Val: -3.3226 | LR: 2.8e-05 | No-improve: 13
Epoch  329 | Train: -3.2296 | Val: -3.3244 | LR: 2.8e-05 | No-improve: 14
Epoch  330 | Train: -3.2287 | Val: -3.3244 | LR: 2.8e-05 | No-improve: 15
Epoch  331 | Train: -3.2321 | Val: -3.3283 | LR: 2.8e-05 | No-improve: 16
Epoch  332 | Train: -3.2278 | Val: -3.2979 | LR: 2.8e-05 | No-improve: 17
Epoch  333 | Train: -3.2291 | Val: -3.3176 | LR: 2.8e-05 | No-improve: 18
Epoch  334 | Train: -3.2323 | Val: -3.3262 | LR: 2.8e-05 | No-improve: 19
Epoch  335 | Train: -3.2317 | Val: -3.3355 | LR: 2.8e-05 | No-improve: 0
Epoch  336 | Train: -3.2299 | Val: -3.3181 | LR: 2.8e-05 | No-improve: 1
Epoch  337 | Train: -3.2305 | Val: -3.3186 | LR: 2.8e-05 | No-improve: 2
Epoch  338 | Train: -3.2332 | Val: -3.3274 | LR: 2.8e-05 | No-improve: 3
Epoch  339 | Train: -3.2311 | Val: -3.3312 | LR: 2.8e-05 | No-improve: 4
Epoch  340 | Train: -3.2317 | Val: -3.3233 | LR: 2.8e-05 | No-improve: 5
Epoch  341 | Train: -3.2332 | Val: -3.3238 | LR: 2.8e-05 | No-improve: 6
Epoch  342 | Train: -3.2305 | Val: -3.3286 | LR: 2.8e-05 | No-improve: 7
Epoch  343 | Train: -3.2312 | Val: -3.3273 | LR: 2.8e-05 | No-improve: 8
Epoch  344 | Train: -3.2309 | Val: -3.3298 | LR: 2.8e-05 | No-improve: 9
Epoch  345 | Train: -3.2352 | Val: -3.3347 | LR: 2.8e-05 | No-improve: 10
Epoch  346 | Train: -3.2346 | Val: -3.3212 | LR: 2.8e-05 | No-improve: 11
Epoch  347 | Train: -3.2345 | Val: -3.3246 | LR: 2.8e-05 | No-improve: 12
Epoch  348 | Train: -3.2299 | Val: -3.3065 | LR: 2.8e-05 | No-improve: 13
Epoch  349 | Train: -3.2336 | Val: -3.3299 | LR: 2.8e-05 | No-improve: 14
Epoch  350 | Train: -3.2311 | Val: -3.3179 | LR: 2.8e-05 | No-improve: 15
Epoch  351 | Train: -3.2357 | Val: -3.3354 | LR: 2.8e-05 | No-improve: 16
Epoch  352 | Train: -3.2321 | Val: -3.3336 | LR: 2.8e-05 | No-improve: 17
Epoch  353 | Train: -3.2365 | Val: -3.3376 | LR: 2.8e-05 | No-improve: 0
Epoch  354 | Train: -3.2360 | Val: -3.3321 | LR: 2.8e-05 | No-improve: 1
Epoch  355 | Train: -3.2303 | Val: -3.3264 | LR: 2.8e-05 | No-improve: 2
Epoch  356 | Train: -3.2316 | Val: -3.3274 | LR: 2.8e-05 | No-improve: 3
Epoch  357 | Train: -3.2342 | Val: -3.3365 | LR: 2.8e-05 | No-improve: 4
Epoch  358 | Train: -3.2346 | Val: -3.3380 | LR: 2.8e-05 | No-improve: 0
Epoch  359 | Train: -3.2351 | Val: -3.3100 | LR: 2.8e-05 | No-improve: 1
Epoch  360 | Train: -3.2316 | Val: -3.3328 | LR: 2.8e-05 | No-improve: 2
Epoch  361 | Train: -3.2378 | Val: -3.3297 | LR: 2.8e-05 | No-improve: 3
Epoch  362 | Train: -3.2389 | Val: -3.3371 | LR: 2.8e-05 | No-improve: 4
Epoch  363 | Train: -3.2318 | Val: -3.3292 | LR: 2.8e-05 | No-improve: 5
Epoch  364 | Train: -3.2347 | Val: -3.3013 | LR: 2.8e-05 | No-improve: 6
Epoch  365 | Train: -3.2340 | Val: -3.3336 | LR: 2.8e-05 | No-improve: 7
Epoch  366 | Train: -3.2370 | Val: -3.3280 | LR: 2.8e-05 | No-improve: 8
Epoch  367 | Train: -3.2372 | Val: -3.3339 | LR: 2.8e-05 | No-improve: 9
Epoch  368 | Train: -3.2384 | Val: -3.3293 | LR: 2.8e-05 | No-improve: 10
Epoch  369 | Train: -3.2360 | Val: -3.3296 | LR: 2.8e-05 | No-improve: 11
Epoch  370 | Train: -3.2387 | Val: -3.3140 | LR: 2.8e-05 | No-improve: 12
Epoch  371 | Train: -3.2369 | Val: -3.3301 | LR: 2.8e-05 | No-improve: 13
Epoch  372 | Train: -3.2366 | Val: -3.3415 | LR: 2.8e-05 | No-improve: 0
Epoch  373 | Train: -3.2383 | Val: -3.3244 | LR: 2.8e-05 | No-improve: 1
Epoch  374 | Train: -3.2352 | Val: -3.3105 | LR: 2.8e-05 | No-improve: 2
Epoch  375 | Train: -3.2383 | Val: -3.3280 | LR: 2.8e-05 | No-improve: 3
Epoch  376 | Train: -3.2360 | Val: -3.3287 | LR: 2.8e-05 | No-improve: 4
Epoch  377 | Train: -3.2377 | Val: -3.3347 | LR: 2.8e-05 | No-improve: 5
Epoch  378 | Train: -3.2418 | Val: -3.3272 | LR: 2.8e-05 | No-improve: 6
Epoch  379 | Train: -3.2392 | Val: -3.3344 | LR: 2.8e-05 | No-improve: 7
Epoch  380 | Train: -3.2352 | Val: -3.3366 | LR: 2.8e-05 | No-improve: 8
Epoch  381 | Train: -3.2357 | Val: -3.3400 | LR: 2.8e-05 | No-improve: 9
Epoch  382 | Train: -3.2415 | Val: -3.3152 | LR: 2.8e-05 | No-improve: 10
Epoch  383 | Train: -3.2388 | Val: -3.3368 | LR: 2.8e-05 | No-improve: 11
Epoch  384 | Train: -3.2384 | Val: -3.3283 | LR: 2.8e-05 | No-improve: 12
Epoch  385 | Train: -3.2379 | Val: -3.3355 | LR: 2.8e-05 | No-improve: 13
Epoch  386 | Train: -3.2401 | Val: -3.3434 | LR: 2.8e-05 | No-improve: 0
Epoch  387 | Train: -3.2390 | Val: -3.3294 | LR: 2.8e-05 | No-improve: 1
Epoch  388 | Train: -3.2421 | Val: -3.3330 | LR: 2.8e-05 | No-improve: 2
Epoch  389 | Train: -3.2402 | Val: -3.3426 | LR: 2.8e-05 | No-improve: 3
Epoch  390 | Train: -3.2410 | Val: -3.3227 | LR: 2.8e-05 | No-improve: 4
Epoch  391 | Train: -3.2403 | Val: -3.3308 | LR: 2.8e-05 | No-improve: 5
Epoch  392 | Train: -3.2408 | Val: -3.3234 | LR: 2.8e-05 | No-improve: 6
Epoch  393 | Train: -3.2393 | Val: -3.3179 | LR: 2.8e-05 | No-improve: 7
Epoch  394 | Train: -3.2422 | Val: -3.3432 | LR: 2.8e-05 | No-improve: 8
Epoch  395 | Train: -3.2377 | Val: -3.3466 | LR: 2.8e-05 | No-improve: 0
Epoch  396 | Train: -3.2420 | Val: -3.3078 | LR: 2.8e-05 | No-improve: 1
Epoch  397 | Train: -3.2428 | Val: -3.3211 | LR: 2.8e-05 | No-improve: 2
Epoch  398 | Train: -3.2404 | Val: -3.3331 | LR: 2.8e-05 | No-improve: 3
Epoch  399 | Train: -3.2413 | Val: -3.3385 | LR: 2.8e-05 | No-improve: 4
Epoch  400 | Train: -3.2417 | Val: -3.3293 | LR: 2.8e-05 | No-improve: 5
Epoch  401 | Train: -3.2431 | Val: -3.3263 | LR: 2.8e-05 | No-improve: 6
Epoch  402 | Train: -3.2431 | Val: -3.3284 | LR: 2.8e-05 | No-improve: 7
Epoch  403 | Train: -3.2398 | Val: -3.3326 | LR: 2.8e-05 | No-improve: 8
Epoch  404 | Train: -3.2419 | Val: -3.3345 | LR: 2.8e-05 | No-improve: 9
Epoch  405 | Train: -3.2414 | Val: -3.3378 | LR: 2.8e-05 | No-improve: 10
Epoch  406 | Train: -3.2440 | Val: -3.3362 | LR: 2.8e-05 | No-improve: 11
Epoch  407 | Train: -3.2431 | Val: -3.3371 | LR: 2.8e-05 | No-improve: 12
Epoch  408 | Train: -3.2430 | Val: -3.3407 | LR: 2.8e-05 | No-improve: 13
Epoch  409 | Train: -3.2443 | Val: -3.3397 | LR: 2.8e-05 | No-improve: 14
Epoch  410 | Train: -3.2444 | Val: -3.3424 | LR: 2.8e-05 | No-improve: 15
Epoch  411 | Train: -3.2411 | Val: -3.3388 | LR: 2.8e-05 | No-improve: 16
Epoch  412 | Train: -3.2453 | Val: -3.3448 | LR: 2.8e-05 | No-improve: 17
Epoch  413 | Train: -3.2451 | Val: -3.3273 | LR: 2.8e-05 | No-improve: 18
Epoch  414 | Train: -3.2416 | Val: -3.3182 | LR: 2.8e-05 | No-improve: 19
Epoch  415 | Train: -3.2420 | Val: -3.3321 | LR: 2.8e-05 | No-improve: 20
Epoch  416 | Train: -3.2452 | Val: -3.3161 | LR: 2.8e-05 | No-improve: 21
Epoch  417 | Train: -3.2440 | Val: -3.3204 | LR: 2.8e-05 | No-improve: 22
Epoch  418 | Train: -3.2462 | Val: -3.3259 | LR: 2.8e-05 | No-improve: 23
Epoch  419 | Train: -3.2402 | Val: -3.3393 | LR: 2.8e-05 | No-improve: 24
Epoch  420 | Train: -3.2444 | Val: -3.3281 | LR: 2.8e-05 | No-improve: 25
Epoch  421 | Train: -3.2465 | Val: -3.3403 | LR: 2.8e-05 | No-improve: 26
Epoch  422 | Train: -3.2453 | Val: -3.3285 | LR: 2.8e-05 | No-improve: 27
Epoch  423 | Train: -3.2456 | Val: -3.3414 | LR: 2.8e-05 | No-improve: 28
Epoch  424 | Train: -3.2455 | Val: -3.3298 | LR: 2.8e-05 | No-improve: 29
Epoch  425 | Train: -3.2446 | Val: -3.3332 | LR: 2.8e-05 | No-improve: 30
Epoch  426 | Train: -3.2459 | Val: -3.3407 | LR: 1.4e-05 | No-improve: 31
Epoch  427 | Train: -3.2553 | Val: -3.3489 | LR: 1.4e-05 | No-improve: 0
Epoch  428 | Train: -3.2597 | Val: -3.3436 | LR: 1.4e-05 | No-improve: 1
Epoch  429 | Train: -3.2575 | Val: -3.3513 | LR: 1.4e-05 | No-improve: 0
Epoch  430 | Train: -3.2581 | Val: -3.3470 | LR: 1.4e-05 | No-improve: 1
Epoch  431 | Train: -3.2579 | Val: -3.3463 | LR: 1.4e-05 | No-improve: 2
Epoch  432 | Train: -3.2577 | Val: -3.3506 | LR: 1.4e-05 | No-improve: 3
Epoch  433 | Train: -3.2576 | Val: -3.3510 | LR: 1.4e-05 | No-improve: 4
Epoch  434 | Train: -3.2566 | Val: -3.3445 | LR: 1.4e-05 | No-improve: 5
Epoch  435 | Train: -3.2594 | Val: -3.3507 | LR: 1.4e-05 | No-improve: 6
Epoch  436 | Train: -3.2572 | Val: -3.3438 | LR: 1.4e-05 | No-improve: 7
Epoch  437 | Train: -3.2599 | Val: -3.3539 | LR: 1.4e-05 | No-improve: 0
Epoch  438 | Train: -3.2589 | Val: -3.3410 | LR: 1.4e-05 | No-improve: 1
Epoch  439 | Train: -3.2577 | Val: -3.3475 | LR: 1.4e-05 | No-improve: 2
Epoch  440 | Train: -3.2584 | Val: -3.3469 | LR: 1.4e-05 | No-improve: 3
Epoch  441 | Train: -3.2590 | Val: -3.3462 | LR: 1.4e-05 | No-improve: 4
Epoch  442 | Train: -3.2590 | Val: -3.3520 | LR: 1.4e-05 | No-improve: 5
Epoch  443 | Train: -3.2570 | Val: -3.3438 | LR: 1.4e-05 | No-improve: 6
Epoch  444 | Train: -3.2569 | Val: -3.3536 | LR: 1.4e-05 | No-improve: 7
Epoch  445 | Train: -3.2611 | Val: -3.3433 | LR: 1.4e-05 | No-improve: 8
Epoch  446 | Train: -3.2611 | Val: -3.3495 | LR: 1.4e-05 | No-improve: 9
Epoch  447 | Train: -3.2593 | Val: -3.3464 | LR: 1.4e-05 | No-improve: 10
Epoch  448 | Train: -3.2606 | Val: -3.3526 | LR: 1.4e-05 | No-improve: 11
Epoch  449 | Train: -3.2600 | Val: -3.3518 | LR: 1.4e-05 | No-improve: 12
Epoch  450 | Train: -3.2576 | Val: -3.3537 | LR: 1.4e-05 | No-improve: 13
Epoch  451 | Train: -3.2600 | Val: -3.3501 | LR: 1.4e-05 | No-improve: 14
Epoch  452 | Train: -3.2576 | Val: -3.3194 | LR: 1.4e-05 | No-improve: 15
Epoch  453 | Train: -3.2592 | Val: -3.3508 | LR: 1.4e-05 | No-improve: 16
Epoch  454 | Train: -3.2616 | Val: -3.3526 | LR: 1.4e-05 | No-improve: 17
Epoch  455 | Train: -3.2589 | Val: -3.3555 | LR: 1.4e-05 | No-improve: 0
Epoch  456 | Train: -3.2610 | Val: -3.3527 | LR: 1.4e-05 | No-improve: 1
Epoch  457 | Train: -3.2618 | Val: -3.3491 | LR: 1.4e-05 | No-improve: 2
Epoch  458 | Train: -3.2583 | Val: -3.3479 | LR: 1.4e-05 | No-improve: 3
Epoch  459 | Train: -3.2600 | Val: -3.3491 | LR: 1.4e-05 | No-improve: 4
Epoch  460 | Train: -3.2590 | Val: -3.3537 | LR: 1.4e-05 | No-improve: 5
Epoch  461 | Train: -3.2591 | Val: -3.3509 | LR: 1.4e-05 | No-improve: 6
Epoch  462 | Train: -3.2601 | Val: -3.3529 | LR: 1.4e-05 | No-improve: 7
Epoch  463 | Train: -3.2634 | Val: -3.3459 | LR: 1.4e-05 | No-improve: 8
Epoch  464 | Train: -3.2610 | Val: -3.3495 | LR: 1.4e-05 | No-improve: 9
Epoch  465 | Train: -3.2617 | Val: -3.3552 | LR: 1.4e-05 | No-improve: 10
Epoch  466 | Train: -3.2604 | Val: -3.3540 | LR: 1.4e-05 | No-improve: 11
Epoch  467 | Train: -3.2621 | Val: -3.3555 | LR: 1.4e-05 | No-improve: 12
Epoch  468 | Train: -3.2613 | Val: -3.3484 | LR: 1.4e-05 | No-improve: 13
Epoch  469 | Train: -3.2619 | Val: -3.3444 | LR: 1.4e-05 | No-improve: 14
Epoch  470 | Train: -3.2628 | Val: -3.3497 | LR: 1.4e-05 | No-improve: 15
Epoch  471 | Train: -3.2625 | Val: -3.3374 | LR: 1.4e-05 | No-improve: 16
Epoch  472 | Train: -3.2627 | Val: -3.3562 | LR: 1.4e-05 | No-improve: 0
Epoch  473 | Train: -3.2623 | Val: -3.3534 | LR: 1.4e-05 | No-improve: 1
Epoch  474 | Train: -3.2613 | Val: -3.3517 | LR: 1.4e-05 | No-improve: 2
Epoch  475 | Train: -3.2627 | Val: -3.3418 | LR: 1.4e-05 | No-improve: 3
Epoch  476 | Train: -3.2610 | Val: -3.3513 | LR: 1.4e-05 | No-improve: 4
Epoch  477 | Train: -3.2624 | Val: -3.3469 | LR: 1.4e-05 | No-improve: 5
Epoch  478 | Train: -3.2615 | Val: -3.3509 | LR: 1.4e-05 | No-improve: 6
Epoch  479 | Train: -3.2629 | Val: -3.3527 | LR: 1.4e-05 | No-improve: 7
Epoch  480 | Train: -3.2627 | Val: -3.3512 | LR: 1.4e-05 | No-improve: 8
Epoch  481 | Train: -3.2633 | Val: -3.3567 | LR: 1.4e-05 | No-improve: 0
Epoch  482 | Train: -3.2600 | Val: -3.3521 | LR: 1.4e-05 | No-improve: 1
Epoch  483 | Train: -3.2626 | Val: -3.3545 | LR: 1.4e-05 | No-improve: 2
Epoch  484 | Train: -3.2622 | Val: -3.3540 | LR: 1.4e-05 | No-improve: 3
Epoch  485 | Train: -3.2607 | Val: -3.3546 | LR: 1.4e-05 | No-improve: 4
Epoch  486 | Train: -3.2626 | Val: -3.3500 | LR: 1.4e-05 | No-improve: 5
Epoch  487 | Train: -3.2644 | Val: -3.3524 | LR: 1.4e-05 | No-improve: 6
Epoch  488 | Train: -3.2649 | Val: -3.3477 | LR: 1.4e-05 | No-improve: 7
Epoch  489 | Train: -3.2626 | Val: -3.3590 | LR: 1.4e-05 | No-improve: 0
Epoch  490 | Train: -3.2641 | Val: -3.3513 | LR: 1.4e-05 | No-improve: 1
Epoch  491 | Train: -3.2631 | Val: -3.3521 | LR: 1.4e-05 | No-improve: 2
Epoch  492 | Train: -3.2644 | Val: -3.3537 | LR: 1.4e-05 | No-improve: 3
Epoch  493 | Train: -3.2633 | Val: -3.3507 | LR: 1.4e-05 | No-improve: 4
Epoch  494 | Train: -3.2636 | Val: -3.3440 | LR: 1.4e-05 | No-improve: 5
Epoch  495 | Train: -3.2640 | Val: -3.3502 | LR: 1.4e-05 | No-improve: 6
Epoch  496 | Train: -3.2634 | Val: -3.3502 | LR: 1.4e-05 | No-improve: 7
Epoch  497 | Train: -3.2632 | Val: -3.3428 | LR: 1.4e-05 | No-improve: 8
Epoch  498 | Train: -3.2627 | Val: -3.3574 | LR: 1.4e-05 | No-improve: 9
Epoch  499 | Train: -3.2624 | Val: -3.3547 | LR: 1.4e-05 | No-improve: 10
Epoch  500 | Train: -3.2620 | Val: -3.3497 | LR: 1.4e-05 | No-improve: 11
Epoch  501 | Train: -3.2619 | Val: -3.3492 | LR: 1.4e-05 | No-improve: 12
Epoch  502 | Train: -3.2621 | Val: -3.3511 | LR: 1.4e-05 | No-improve: 13
Epoch  503 | Train: -3.2630 | Val: -3.3560 | LR: 1.4e-05 | No-improve: 14
Epoch  504 | Train: -3.2653 | Val: -3.3558 | LR: 1.4e-05 | No-improve: 15
Epoch  505 | Train: -3.2644 | Val: -3.3474 | LR: 1.4e-05 | No-improve: 16
Epoch  506 | Train: -3.2624 | Val: -3.3562 | LR: 1.4e-05 | No-improve: 17
Epoch  507 | Train: -3.2635 | Val: -3.3546 | LR: 1.4e-05 | No-improve: 18
Epoch  508 | Train: -3.2628 | Val: -3.3514 | LR: 1.4e-05 | No-improve: 19
Epoch  509 | Train: -3.2622 | Val: -3.3479 | LR: 1.4e-05 | No-improve: 20
Epoch  510 | Train: -3.2635 | Val: -3.3576 | LR: 1.4e-05 | No-improve: 21
Epoch  511 | Train: -3.2654 | Val: -3.3550 | LR: 1.4e-05 | No-improve: 22
Epoch  512 | Train: -3.2654 | Val: -3.3500 | LR: 1.4e-05 | No-improve: 23
Epoch  513 | Train: -3.2632 | Val: -3.3561 | LR: 1.4e-05 | No-improve: 24
Epoch  514 | Train: -3.2650 | Val: -3.3534 | LR: 1.4e-05 | No-improve: 25
Epoch  515 | Train: -3.2654 | Val: -3.3527 | LR: 1.4e-05 | No-improve: 26
Epoch  516 | Train: -3.2643 | Val: -3.3557 | LR: 1.4e-05 | No-improve: 27
Epoch  517 | Train: -3.2660 | Val: -3.3522 | LR: 1.4e-05 | No-improve: 28
Epoch  518 | Train: -3.2662 | Val: -3.3543 | LR: 1.4e-05 | No-improve: 29
Epoch  519 | Train: -3.2659 | Val: -3.3579 | LR: 1.4e-05 | No-improve: 30
Epoch  520 | Train: -3.2653 | Val: -3.3564 | LR: 6.9e-06 | No-improve: 31
